Date,Start Time,End Time,Code,Subject_en,Subject_th,Credits,Note,Section,Section_Type_en,Section_Type_th,Building,Room,Instructor_th,Instructor_en,Proctor
2026-03-25,13:00,16:00,01215215,Introduction to Unmanned Aircraft System,ระบบอากาศยานไร้คนขับเบื้องต้น,3,"CB CN
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 14,205,ชินภัทร ทิพโยภาส(ผู้กรอกเกรด),Chinnapat Thipyopas(Master),"นายชินภัทร ทิพโยภาส
นางสาวณัฐกาญจน์ บูรณาหาร"
2026-03-26,9:00,12:00,01203361,Construction Engineering and Management,วิศวกรรมก่อสร้างและการจัดการ,3,"CB CN
อนุญาต เครื่องคิดเลข P ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",2,Lecture,บรรยาย,อาคาร 11,N803,ศุภวุฒิ มาลัยกฤษณะชลี(ผู้กรอกเกรด),Suphawut Malaikrisanachalee(Master),"นายศุภวุฒิ มาลัยกฤษณะชลี
นางสาวพลอยเครือ แจ่มวิถีเลิศ"
2026-03-26,9:00,12:00,01203361,Construction Engineering and Management,วิศวกรรมก่อสร้างและการจัดการ,3,"CB CN
อนุญาต เครื่องคิดเลข P ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N806,ศุภวุฒิ มาลัยกฤษณะชลี(ผู้กรอกเกรด),Suphawut Malaikrisanachalee(Master),"นายกิตติพศ ประภัศร
นายณรงค์ศักดิ์ ดิกขุนทด"
2026-03-26,9:00,12:00,01203361,Construction Engineering and Management,วิศวกรรมก่อสร้างและการจัดการ,3,"CB CN
อนุญาต เครื่องคิดเลข P ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",2,Lecture,บรรยาย,อาคาร 11,N806,ศุภวุฒิ มาลัยกฤษณะชลี(ผู้กรอกเกรด),Suphawut Malaikrisanachalee(Master),"นายกิตติพศ ประภัศร
นายณรงค์ศักดิ์ ดิกขุนทด"
2026-03-26,9:00,12:00,01203361,Construction Engineering and Management,วิศวกรรมก่อสร้างและการจัดการ,3,"CB CN
อนุญาต เครื่องคิดเลข P ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N801,ศุภวุฒิ มาลัยกฤษณะชลี(ผู้กรอกเกรด),Suphawut Malaikrisanachalee(Master),"นายสันติ ชินานุวัติวงศ์
นางสิรินัดดา จันทร์ศักดิ์"
2026-03-26,9:00,12:00,01203361,Construction Engineering and Management,วิศวกรรมก่อสร้างและการจัดการ,3,"CB CN
อนุญาต เครื่องคิดเลข P ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N802,ศุภวุฒิ มาลัยกฤษณะชลี(ผู้กรอกเกรด),Suphawut Malaikrisanachalee(Master),"นายศุภศิษฏ์ ศรีวรานันท์
นางสาวอัญชลี เยินยุบ"
2026-03-26,9:00,12:00,01208221,Engineering Mechanics I,กลศาสตร์วิศวกรรม I,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",250,Lecture,บรรยาย,อาคาร 11,N701,จิระชัย มิ่งบรรเจิดสุข(ผู้กรอกเกรด),Jirachai Mingbunjerdsuk(Master),"นางธัญญรัตน์ วงษ์นวม
นายวสันต์ ขอดคำ"
2026-03-26,9:00,12:00,01208221,Engineering Mechanics I,กลศาสตร์วิศวกรรม I,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",251,Lecture,บรรยาย,อาคาร 11,N702,วีรชัย ชัยวรพฤกษ์(ผู้กรอกเกรด),Weerachai Chaiworapuek(Master),"นางกนกวรรณ ภาทันณ์
นางพรเพ็ญ บุญเจริญรัตน์"
2026-03-26,9:00,12:00,01208221,Engineering Mechanics I,กลศาสตร์วิศวกรรม I,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",2,Lecture,บรรยาย,อาคาร 11,N703,ธงชัย หฤทัยสดใส(ผู้กรอกเกรด),Thongchai Harutaisodsai(Master),"นางสาวขนิษฐา จันทร์นวน
นายพิชิตชัย กลิ่นจันทร์"
2026-03-26,9:00,12:00,01208221,Engineering Mechanics I,กลศาสตร์วิศวกรรม I,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",251,Lecture,บรรยาย,อาคาร 11,N703,วีรชัย ชัยวรพฤกษ์(ผู้กรอกเกรด),Weerachai Chaiworapuek(Master),"นางสาวขนิษฐา จันทร์นวน
นายพิชิตชัย กลิ่นจันทร์"
2026-03-26,9:00,12:00,01208221,Engineering Mechanics I,กลศาสตร์วิศวกรรม I,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",252,Lecture,บรรยาย,อาคาร 11,N703,ธงชัย หฤทัยสดใส(ผู้กรอกเกรด),Thongchai Harutaisodsai(Master),"นางสาวขนิษฐา จันทร์นวน
นายพิชิตชัย กลิ่นจันทร์"
2026-03-26,9:00,12:00,01208221,Engineering Mechanics I,กลศาสตร์วิศวกรรม I,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",252,Lecture,บรรยาย,อาคาร 11,N706,ธงชัย หฤทัยสดใส(ผู้กรอกเกรด),Thongchai Harutaisodsai(Master),"นายธงชัย หฤทัยสดใส
นางสาวพัชร์นันธ์ รุ่งเรืองรองเดช"
2026-03-26,9:00,12:00,01208221,Engineering Mechanics I,กลศาสตร์วิศวกรรม I,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",2,Lecture,บรรยาย,อาคาร 11,N708,ธงชัย หฤทัยสดใส(ผู้กรอกเกรด),Thongchai Harutaisodsai(Master),"นางสุภาวดี เกษมพุก
นางสาวรุ่งรัตน์ กลิ่นสงวน"
2026-03-26,9:00,12:00,01208221,Engineering Mechanics I,กลศาสตร์วิศวกรรม I,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",3,Lecture,บรรยาย,อาคาร 14,204,จิระชัย มิ่งบรรเจิดสุข(ผู้กรอกเกรด),Jirachai Mingbunjerdsuk(Master),"นายภูวนาถ ปรมาพจน์
นายมารุศ ชาวไร่"
2026-03-26,9:00,12:00,01208221,Engineering Mechanics I,กลศาสตร์วิศวกรรม I,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",3,Lecture,บรรยาย,อาคาร 14,205,จิระชัย มิ่งบรรเจิดสุข(ผู้กรอกเกรด),Jirachai Mingbunjerdsuk(Master),"นายจิระชัย มิ่งบรรเจิดสุข
นางพรสวรรค์ เสถียรปัญญาธร"
2026-03-26,9:00,12:00,01208221,Engineering Mechanics I,กลศาสตร์วิศวกรรม I,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 14,410,วีรชัย ชัยวรพฤกษ์(ผู้กรอกเกรด),Weerachai Chaiworapuek(Master),"นายวีรชัย ชัยวรพฤกษ์
นายพงษ์ศักดิ์ รุจิพืช
นางสาวหนึ่งฤทัย ใยบัว"
2026-03-26,9:00,12:00,01208221,Engineering Mechanics I,กลศาสตร์วิศวกรรม I,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 14,803,วีรชัย ชัยวรพฤกษ์(ผู้กรอกเกรด),Weerachai Chaiworapuek(Master),"นายประเวสน์ แบบประเสริฐ
นายสุธีร์ คตดี
นายวสรรค์ ใจซื่อกุล"
2026-03-26,9:00,12:00,01210331,Environmental System Management,การจัดการระบบสิ่งแวดล้อม,3,"CB ON
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข P ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N707,จีมา ศรลัมพ์(ผู้กรอกเกรด),Cheema Soralump(Master),"นางสาวจีมา ศรลัมพ์
นางสาวปิยะกาญจ์ บุญสุวรรณ"
2026-03-26,9:00,12:00,01211232,Production Systems Management,การจัดการระบบการผลิต,3,"CB ON
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",250,Lecture,บรรยาย,อาคาร 11,S701,ชัชพล ชังชู(ผู้กรอกเกรด),Chatchapol Chungchoo(Master),"นายภูมเรศ แสงราม
นางสาวจุฑารัตน์ สว่างศรี"
2026-03-26,9:00,12:00,01211232,Production Systems Management,การจัดการระบบการผลิต,3,"CB ON
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,S706,ชัชพล ชังชู(ผู้กรอกเกรด),Chatchapol Chungchoo(Master),"นายชัชพล ชังชู
นางสาวศิริรัตน์ เผือกพันธ์"
2026-03-26,9:00,12:00,01215221,Aircraft Structures I,โครงสร้างอากาศยาน I,3,"OB ON
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N808,วิศว์ ศรีพวาทกุล(ผู้กรอกเกรด),Vis Sripawakul(Master),"นายปองวิทย์ ศิริโพธิ์
นางสาวพรรณทิพย์ ชั่งทอง"
2026-03-26,13:00,16:00,01202362,Safety Engineering and Risk Assessment,วิศวกรรมความปลอดภัยและการประเมินความเสี่ยง,3,"OB ON
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N707,นันทิยา หาญศุภลักษณ์(ผู้กรอกเกรด),Nanthiya Hansupalak(Master),"นายบุญธรรม ปวีณ์วรรณ
นางเสาวลักษณ์ เลิศสถากิจ"
2026-03-26,13:00,16:00,01202362,Safety Engineering and Risk Assessment,วิศวกรรมความปลอดภัยและการประเมินความเสี่ยง,3,"OB ON
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N708,นันทิยา หาญศุภลักษณ์(ผู้กรอกเกรด),Nanthiya Hansupalak(Master),"นางสาวนันทิยา หาญศุภลักษณ์
นางสาวระพิพรรณ สร้อยสุวรรณ"
2026-03-26,13:00,16:00,01202362,Safety Engineering and Risk Assessment,วิศวกรรมความปลอดภัยและการประเมินความเสี่ยง,3,"OB ON
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",250,Lecture,บรรยาย,อาคาร 11,N708,นันทิยา หาญศุภลักษณ์(ผู้กรอกเกรด),Nanthiya Hansupalak(Master),"นางสาวนันทิยา หาญศุภลักษณ์
นางสาวระพิพรรณ สร้อยสุวรรณ"
2026-03-26,13:00,16:00,01203475,Urban Mass Transportation Planning,การวางแผนการขนส่งมวลชนเขตเมือง,3,"CB CN
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N706,เอกชัย ศิริกิจพาณิชย์กูล(ผู้กรอกเกรด),Ackchai Sirikijpanichkul(Master),"นายเอกชัย ศิริกิจพาณิชย์กูล
นายเจนพล พลังธนสุกิจ"
2026-03-26,13:00,16:00,01204438,Enterprise Application Architecture,สถาปัตยกรรมโปรแกรมประยุกต์ระดับองค์กร,3,"CB CN
ไม่อนุญาต เครื่องคิดเลข",1,Lecture,บรรยาย,อาคาร 11,N806,ปรีดา เลิศพงศ์วิภูษณะ(ผู้กรอกเกรด),Preeda Lertpongwipusana(Master),"นายปรีดา เลิศพงศ์วิภูษณะ
นางชัชชฎา นันโต"
2026-03-26,13:00,16:00,01206361,Computer Applications for Industrial Engineers,คอมพิวเตอร์ประยุกต์สำหรับวิศวกรอุตสาหการ,3,"CB CN
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข คณะแจก NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N803,"ไอลดา ตรีรัตน์ตระกูล(ผู้กรอกเกรด) ,พรเทพ อนุสสรนิติสาร","Ailada Treerattrakoon(Master) ,Pornthep Anussornnitisarn","นางสาวแพรวพรรณ ประหยัดทรัพย์
นางสาวพวงผกา ภูครองทุ่ง"
2026-03-26,13:00,16:00,01206361,Computer Applications for Industrial Engineers,คอมพิวเตอร์ประยุกต์สำหรับวิศวกรอุตสาหการ,3,"CB CN
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข คณะแจก NP ไม่ต้อง Reset เครื่อง",250,Lecture,บรรยาย,อาคาร 11,N803,"ไอลดา ตรีรัตน์ตระกูล(ผู้กรอกเกรด) ,พรเทพ อนุสสรนิติสาร","Ailada Treerattrakoon(Master) ,Pornthep Anussornnitisarn","นางสาวแพรวพรรณ ประหยัดทรัพย์
นางสาวพวงผกา ภูครองทุ่ง"
2026-03-26,13:00,16:00,01206361,Computer Applications for Industrial Engineers,คอมพิวเตอร์ประยุกต์สำหรับวิศวกรอุตสาหการ,3,"CB CN
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข คณะแจก NP ไม่ต้อง Reset เครื่อง",2,Lecture,บรรยาย,อาคาร 11,N801,"พรเทพ อนุสสรนิติสาร(ผู้กรอกเกรด) ,ไอลดา ตรีรัตน์ตระกูล","Pornthep Anussornnitisarn(Master) ,Ailada Treerattrakoon","นางสาวไอลดา ตรีรัตน์ตระกูล
นางสาววรลักษณ์ โสมะภีร์"
2026-03-26,13:00,16:00,01206361,Computer Applications for Industrial Engineers,คอมพิวเตอร์ประยุกต์สำหรับวิศวกรอุตสาหการ,3,"CB CN
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข คณะแจก NP ไม่ต้อง Reset เครื่อง",250,Lecture,บรรยาย,อาคาร 11,N802,"ไอลดา ตรีรัตน์ตระกูล(ผู้กรอกเกรด) ,พรเทพ อนุสสรนิติสาร","Ailada Treerattrakoon(Master) ,Pornthep Anussornnitisarn","นางสาวประไพศรี สุทัศน์ ณ อยุธยา
นางปนัดดา มาชัยภูมิ"
2026-03-26,13:00,16:00,01206361,Computer Applications for Industrial Engineers,คอมพิวเตอร์ประยุกต์สำหรับวิศวกรอุตสาหการ,3,"CB CN
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข คณะแจก NP ไม่ต้อง Reset เครื่อง",251,Lecture,บรรยาย,อาคาร 11,N802,"พรเทพ อนุสสรนิติสาร(ผู้กรอกเกรด) ,ไอลดา ตรีรัตน์ตระกูล","Pornthep Anussornnitisarn(Master) ,Ailada Treerattrakoon","นางสาวประไพศรี สุทัศน์ ณ อยุธยา
นางปนัดดา มาชัยภูมิ"
2026-03-26,13:00,16:00,01208223,Mechanics of Materials,กลศาสตร์ของวัสดุ,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 14,204,ศุภสิทธิ์ รอดขวัญ(ผู้กรอกเกรด),Supasit Rodkwan(Master),"นายศุภสิทธิ์ รอดขวัญ
นางสาวธัญญรัตน์ วงษ์นวม"
2026-03-26,13:00,16:00,01208223,Mechanics of Materials,กลศาสตร์ของวัสดุ,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",250,Lecture,บรรยาย,อาคาร 14,204,ศุภสิทธิ์ รอดขวัญ(ผู้กรอกเกรด),Supasit Rodkwan(Master),"นายศุภสิทธิ์ รอดขวัญ
นางสาวธัญญรัตน์ วงษ์นวม"
2026-03-26,13:00,16:00,01208223,Mechanics of Materials,กลศาสตร์ของวัสดุ,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",250,Lecture,บรรยาย,อาคาร 14,205,ศุภสิทธิ์ รอดขวัญ(ผู้กรอกเกรด),Supasit Rodkwan(Master),"นายอรรถพร วิเศษสินธุ์
นายอนุชา พิสุทธิพงษ์บูรณ์"
2026-03-26,13:00,16:00,01208223,Mechanics of Materials,กลศาสตร์ของวัสดุ,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",251,Lecture,บรรยาย,อาคาร 14,205,อรรถพร วิเศษสินธุ์(ผู้กรอกเกรด),Attaporn Wisessint(Master),"นายอรรถพร วิเศษสินธุ์
นายอนุชา พิสุทธิพงษ์บูรณ์"
2026-03-26,13:00,16:00,01208223,Mechanics of Materials,กลศาสตร์ของวัสดุ,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",2,Lecture,บรรยาย,อาคาร 14,803,ประพจน์ ขุนทอง(ผู้กรอกเกรด),Prapot Kunthong(Master),"นายประพจน์ ขุนทอง
นายสุเมธ เชื้อสุดใจ
นายสุธีร์ คตดี"
2026-03-26,13:00,16:00,01208223,Mechanics of Materials,กลศาสตร์ของวัสดุ,3,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",251,Lecture,บรรยาย,อาคาร 14,803,อรรถพร วิเศษสินธุ์(ผู้กรอกเกรด),Attaporn Wisessint(Master),"นายประพจน์ ขุนทอง
นายสุเมธ เชื้อสุดใจ
นายสุธีร์ คตดี"
2026-03-26,13:00,16:00,01209346,Groundwater Engineering,วิศวกรรมน้ำบาดาล,3,"OB
อนุญาต เครื่องคิดเลข ไม่จำกัด P ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 14,410,"สมปรารถนา ฤทธิ์พริ้ง(ผู้กรอกเกรด) ,จิรเมธ ช้างคล่อม","Sompratana Ritphring(Master) ,Jiramate Changklom","นางสาวสมปรารถนา ฤทธิ์พริ้ง
นางสาวสกุลรัตน์ รามสูตร"
2026-03-26,13:00,16:00,01210312,Building Sanitation and Drainage System,การสุขาภิบาลอาคารและระบบระบายน้ำ,2,"OB ON
อนุญาต เครื่องคิดเลข P ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N701,พีรกานติ์ บรรเจิดกิจ(ผู้กรอกเกรด),Peerakarn Banjerdkij(Master),"นางสาวพีรกานติ์ บรรเจิดกิจ
นางสาวศิวพร ชัยสิทธิ์"
2026-03-26,13:00,16:00,01213455,Electromagnetoopic Materials and Devices,วัสดุและอุปกรณ์ไฟฟ้า แม่เหล็ก แสง,3,"โน๊ตย่อ A4 ลายมือตนเอง จำนวน 3 แผ่น 6 หน้า
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N702,"กษิดิศ พนมสุวรรณ(ผู้กรอกเกรด) ,พร้อม แก่นทับทิม","Gasidit Panomsuwan(Master) ,Prom Kantuptim","นายกษิดิศ พนมสุวรรณ
นางสาวสุภัตรา ทิพพิลา"
2026-03-26,13:00,16:00,01215362,Aircraft Stability and Control,เสถียรภาพและการคบคุมอากาศยาน,3,"CB CN
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N808,ชนินทร์ ตรงจิตภักดี(ผู้กรอกเกรด),Chanin Tongchitpakdee(Master),"นายชนินทร์ ตรงจิตภักดี
นางจินดา ทิวะพันธุ์"
2026-03-26,13:00,16:00,01218315,Geodetic Surveying,การสำรวจทางภูมิมาตรศาสตร์,1,"CB CN
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",250,Laboratory,ปฏิบัติ,อาคาร 11,N703,อนุเผ่า อบแพทย์(ผู้กรอกเกรด),Anuphao Aobpaet(Master),"นายอนุเผ่า อบแพทย์
นางสาวเขมจิรา ปฐมโอฬาร"
2026-03-27,9:00,12:00,01202451,Bioprocess Engineering,วิศวกรรมชีวกระบวนการ,3,"ON
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N807,เขมทิน เหลืองวัฒนะพงศ์(ผู้กรอกเกรด),Khemmathin Lueangwattanapong(Master),"นายเขมทิน เหลืองวัฒนะพงศ์
นางสาวชญานันท์ กาลปลูก"
2026-03-27,9:00,12:00,01204371,Transform Techniques in Signal Processing,เทคนิคการแปลงในการประมวลผลสัญญาณ,3,"CB CN
ไม่อนุญาต เครื่องคิดเลข",1,Lecture,บรรยาย,อาคาร 11,N709,กิตติพล โหราพงศ์(ผู้กรอกเกรด),Kittipol Horapong(Master),"นายกิตติพล โหราพงศ์
นางสุนันทา ช้างทอง"
2026-03-27,9:00,12:00,01204371,Transform Techniques in Signal Processing,เทคนิคการแปลงในการประมวลผลสัญญาณ,3,"CB CN
ไม่อนุญาต เครื่องคิดเลข",1,Lecture,บรรยาย,อาคาร 11,N707,กิตติพล โหราพงศ์(ผู้กรอกเกรด),Kittipol Horapong(Master),"นายชวณัฐ นาคะสันต์
นางนิลนา บุตรสพรหม"
2026-03-27,9:00,12:00,01205431,Data Communications and Networks II,การสื่อสารข้อมูลและเครือข่าย II,3,"CB CN
ไม่อนุญาต เครื่องคิดเลข",250,Lecture,บรรยาย,อาคาร 14,910,มงคล รักษาพัชรวงศ์(ผู้กรอกเกรด),Mongkol Raksapatcharawong(Master),นายมงคล รักษาพัชรวงศ์
2026-03-27,9:00,12:00,01208112,Mechanical Engineering Drawing,การเขียนแบบวิศวกรรมเครื่องกล,2,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N803,"คุณยุต เอี่ยมสอาด(ผู้กรอกเกรด) ,ชาญเวช ศีลพิพัฒน์","Kunnayut Eiamsa-ard(Master) ,Chanwech Seenpipat","นายคุณยุต เอี่ยมสอาด
นายเลิศ ทองเจือ"
2026-03-27,9:00,12:00,01208112,Mechanical Engineering Drawing,การเขียนแบบวิศวกรรมเครื่องกล,1,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",250,Laboratory,ปฏิบัติ,อาคาร 11,N803,"คุณยุต เอี่ยมสอาด(ผู้กรอกเกรด) ,ชาญเวช ศีลพิพัฒน์","Kunnayut Eiamsa-ard(Master) ,Chanwech Seenpipat","นายคุณยุต เอี่ยมสอาด
นายเลิศ ทองเจือ"
2026-03-27,9:00,12:00,01208112,Mechanical Engineering Drawing,การเขียนแบบวิศวกรรมเครื่องกล,2,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",2,Lecture,บรรยาย,อาคาร 11,N801,"ชาญเวช ศีลพิพัฒน์(ผู้กรอกเกรด) ,คุณยุต เอี่ยมสอาด","Chanwech Seenpipat(Master) ,Kunnayut Eiamsa-ard","นายชาญเวช ศีลพิพัฒน์
นางพรสวรรค์ เสถียรปัญญาธร"
2026-03-27,9:00,12:00,01208112,Mechanical Engineering Drawing,การเขียนแบบวิศวกรรมเครื่องกล,2,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N802,"คุณยุต เอี่ยมสอาด(ผู้กรอกเกรด) ,ชาญเวช ศีลพิพัฒน์","Kunnayut Eiamsa-ard(Master) ,Chanwech Seenpipat","นายชัยยากร จันทร์สุวรรณ์
นายวสันต์ ขอดคำ"
2026-03-27,9:00,12:00,01209347,Computer Applications for Water Resources Engineering,การประยุกต์ใช้คอมพิวเตอร์สำหรับวิศวกรรมทรัพยากรน้ำ,2,"CB CN
ไม่อนุญาต เครื่องคิดเลข",1,Lecture,บรรยาย,อาคาร 19,202,"อดิชัย พรพรหมินทร์(ผู้กรอกเกรด) ,ณัฐ มาแจ้ง ,ดนย์ปภพ มะณี","Adichai Pornprommin(Master) ,Nat Marjang ,Donpapob Manee","นายดนย์ปภพ มะณี
นางสาวสุมาลี แสนวงค์"
2026-03-27,9:00,12:00,01209347,Computer Applications for Water Resources Engineering,การประยุกต์ใช้คอมพิวเตอร์สำหรับวิศวกรรมทรัพยากรน้ำ,2,"CB CN
ไม่อนุญาต เครื่องคิดเลข",1,Lecture,บรรยาย,อาคาร 19,204,"อดิชัย พรพรหมินทร์(ผู้กรอกเกรด) ,ณัฐ มาแจ้ง ,ดนย์ปภพ มะณี","Adichai Pornprommin(Master) ,Nat Marjang ,Donpapob Manee","นายอดิชัย พรพรหมินทร์
นางสาวเพ็ญจันทร์ ถาวรดำรงสกุล"
2026-03-27,9:00,12:00,01213211,Materials Science for Engineers,วัสดุศาสตร์สำหรับวิศวกร,3,"CB CN
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",4,Lecture,บรรยาย,อาคาร 11,N701,นุชนภา ตั้งบริบูรณ์(ผู้กรอกเกรด),Nuchnapa Tangboriboon(Master),"นางสาวนุชนภา ตั้งบริบูรณ์
นางสาวบุษยมาศ เดชบำรุง"
2026-03-27,9:00,12:00,01213211,Materials Science for Engineers,วัสดุศาสตร์สำหรับวิศวกร,3,"CB CN
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",2,Lecture,บรรยาย,อาคาร 11,N702,พรทิพย์ เล็กพิทยา(ผู้กรอกเกรด),Porntip Lekpittaya(Master),"นางพรทิพย์ เล็กพิทยา
นายสุทธิพงศ์ จันทร์ภักดี"
2026-03-27,9:00,12:00,01213211,Materials Science for Engineers,วัสดุศาสตร์สำหรับวิศวกร,3,"CB CN
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",2,Lecture,บรรยาย,อาคาร 11,N703,พรทิพย์ เล็กพิทยา(ผู้กรอกเกรด),Porntip Lekpittaya(Master),"นายกษิดิศ พนมสุวรรณ
นางสาวจุฬาภา สุทธิประภา"
